1	1
2	1
3	1
4	1
5	1
6	2
7	3
8	1
9	2
10	2
11	1
12	2
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	2
24	1
25	1
26	2
27	1
28	3
29	1
30	1
31	1
32	1
33	1
34	1
35	2
36	1
37	1
38	1
39	2
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	2
49	1
50	1
51	1
52	1
53	1
54	1
55	2
56	1
57	1
58	2
59	1
60	2
61	1
62	1
63	1
64	1
65	1
66	1
67	2
68	1
69	1
70	2
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	2
79	2
80	2
81	1
82	1
83	1
84	3
85	1
86	1
87	1
88	1
89	1
90	4
91	2
92	1
93	1
94	1
95	1
96	1
97	2
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	2
106	1
107	3
108	1
109	1
110	1
111	1
112	3
113	2
114	2
115	1
116	1
117	1
118	1
119	1
120	1
121	2
122	2
123	1
124	1
125	1
126	1
127	1
128	1
129	2
130	1
131	1
132	1
133	1
134	1
135	1
136	1
137	2
138	2
139	2
140	2
141	1
142	1
143	1
144	1
145	1
146	2
147	1
148	1
149	1
150	2
151	1
152	1
153	1
154	3
155	1
156	1
157	1
158	2
159	2
160	2
161	1
162	1
163	2
164	1
165	1
166	2
167	2
168	1
169	2
170	1
171	1
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	1
181	1
182	1
183	1
184	2
185	2
186	1
187	2
188	1
189	1
190	1
191	1
192	1
193	1
194	1
195	2
196	2
197	1
198	2
199	1
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	2
224	1
225	1
226	1
227	1
228	1
229	1
230	2
231	1
232	1
233	1
234	1
235	1
236	2
237	2
238	1
239	1
240	1
241	1
242	2
243	1
244	1
245	2
246	2
247	1
248	1
249	1
250	1
251	1
252	2
253	1
254	1
255	2
256	1
257	1
258	2
259	1
260	1
261	1
262	3
263	2
264	1
265	1
266	1
267	1
268	2
269	1
270	1
271	1
272	1
273	1
274	2
275	1
276	2
277	1
278	1
279	1
280	1
281	1
282	2
283	1
284	1
285	1
286	1
287	3
288	1
289	1
290	1
291	1
292	1
293	1
294	2
295	2
296	2
297	2
298	1
299	2
300	1
301	1
302	1
303	1
304	1
305	1
306	1
307	1
308	2
309	3
310	1
311	1
312	1
313	4
314	1
315	1
316	1
317	1
318	1
319	1
320	1
321	1
322	1
323	1
324	2
325	1
326	1
327	1
328	2
329	1
330	1
331	3
332	2
333	1
334	2
335	1
336	1
337	1
338	1
339	1
340	1
341	1
342	1
343	1
344	1
345	1
346	5
347	1
348	1
349	1
350	1
351	4
352	1
353	2
354	2
355	1
356	1
357	1
358	1
359	1
360	1
361	2
362	1
363	1
364	2
365	1
366	1
367	1
368	1
369	1
370	2
371	1
372	2
373	1
374	1
375	1
376	1
377	1
378	1
379	1
380	1
381	1
382	2
383	1
384	1
385	1
386	1
387	1
388	1
389	2
390	1
391	1
392	2
393	3
394	1
395	1
396	1
397	1
398	1
399	1
400	1
401	1
402	1
403	1
404	1
405	1
406	1
407	2
408	1
409	1
410	1
411	2
412	1
413	3
414	1
415	1
416	1
417	1
418	1
419	1
420	1
421	1
422	1
423	1
424	2
425	1
426	2
427	2
428	1
429	1
430	3
431	1
432	1
433	1
434	1
435	1
436	2
437	1
438	1
439	1
440	1
441	1
442	1
443	1
444	1
445	3
446	1
447	1
448	1
449	1
450	1
451	2
452	1
453	1
454	2
455	2
456	1
457	2
458	1
459	1
460	1
461	2
462	2
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	1
471	1
472	1
473	2
474	2
475	1
476	1
477	3
478	1
479	2
480	1
481	1
482	1
483	1
484	2
485	1
486	1
487	1
488	1
489	1
490	3
491	1
492	1
493	1
494	1
495	1
496	1
497	1
498	1
499	1
500	1
501	3
502	1
503	2
504	2
505	2
506	1
507	2
508	1
509	1
510	1
511	1
512	2
513	2
514	1
515	2
516	1
517	1
518	1
519	1
520	1
521	1
522	1
523	1
524	1
525	1
526	1
527	1
528	1
529	1
530	1
531	2
532	1
533	1
534	1
535	1
536	2
537	1
538	1
539	2
540	1
541	1
542	2
543	1
544	1
545	1
546	2
547	1
548	1
549	1
550	1
551	1
552	1
553	1
554	1
555	1
556	1
557	1
558	2
559	1
560	1
561	1
562	1
563	1
564	2
565	2
566	1
567	1
568	1
569	1
570	1
571	1
572	1
573	1
574	1
575	1
576	1
577	1
578	1
579	1
580	1
581	1
582	1
583	1
584	2
585	1
586	1
587	1
588	1
589	1
590	1
591	1
592	1
593	1
594	2
595	1
596	1
597	2
598	1
599	1
600	1
601	1
602	1
603	2
