1	1
2	1
3	2
4	1
5	1
6	1
7	1
8	2
9	1
10	1
11	2
12	1
13	1
14	1
15	1
16	1
17	1
18	2
19	1
20	2
21	3
22	1
23	1
24	1
25	1
26	1
27	1
28	3
29	2
30	1
31	1
32	2
33	1
34	1
35	1
36	1
37	1
38	2
39	1
40	2
41	1
42	1
43	2
44	1
45	2
46	2
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	2
57	2
58	2
59	2
60	1
61	1
62	3
63	2
64	1
65	2
66	1
67	1
68	1
69	2
70	3
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	3
91	1
92	3
93	1
94	1
95	1
96	1
97	1
98	1
99	1
100	1
101	2
102	2
103	1
104	3
105	2
106	1
107	1
108	3
109	1
110	1
111	2
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	1
124	2
125	1
126	1
127	1
128	1
129	1
130	4
131	1
132	1
133	1
134	1
135	1
136	1
137	1
138	1
139	1
140	1
141	1
142	1
143	1
144	3
145	1
146	1
147	1
148	2
149	1
150	2
151	1
152	1
153	1
154	2
155	1
156	1
157	1
158	1
159	1
160	1
161	1
162	1
163	1
164	1
165	2
166	1
167	1
168	2
169	3
170	1
171	2
172	1
173	1
174	1
175	1
176	2
177	1
178	1
179	2
180	1
181	1
182	2
183	3
184	1
185	1
186	1
187	1
188	1
189	1
190	1
191	1
192	2
193	1
194	2
195	1
196	1
197	1
198	1
199	1
200	1
201	2
202	1
203	1
204	3
205	2
206	1
207	2
208	1
209	1
210	1
211	1
212	2
213	1
214	1
215	1
216	1
217	3
218	1
219	1
220	1
221	2
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	2
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	2
240	1
241	2
242	1
243	1
244	4
245	1
246	1
247	3
248	1
249	1
250	1
251	1
252	1
253	1
254	2
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	3
265	1
266	1
267	1
268	1
269	1
270	2
271	1
272	1
273	2
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	3
284	1
285	1
286	1
287	1
288	1
289	3
290	1
291	2
292	3
293	1
294	1
295	1
296	1
297	2
298	2
299	1
300	1
301	3
302	2
303	2
304	1
305	1
306	1
307	1
308	1
309	3
310	1
311	3
312	2
313	2
314	1
315	1
316	1
317	1
318	1
319	2
320	3
321	1
322	1
323	1
324	1
325	1
326	2
327	1
328	1
329	1
330	1
331	1
332	1
333	1
334	2
335	1
336	1
337	2
338	1
339	1
340	1
341	1
342	2
343	2
344	1
345	1
346	1
347	1
348	1
349	1
350	2
351	1
352	1
353	1
354	1
355	2
356	1
357	2
358	1
359	2
360	1
361	1
362	1
363	1
364	1
365	1
366	1
367	1
368	2
369	1
370	1
371	2
372	2
373	2
374	3
375	1
376	1
377	1
378	2
379	1
380	1
381	1
382	1
383	1
384	1
385	1
386	3
387	1
388	1
389	2
390	1
391	1
392	2
393	1
394	1
395	3
396	1
397	1
398	1
399	1
400	2
401	1
402	2
403	1
404	2
405	1
406	1
407	1
408	3
409	1
410	1
411	2
412	1
413	1
414	2
415	1
416	1
417	1
418	1
419	1
420	1
421	1
422	3
423	1
424	3
425	1
426	2
427	2
428	1
429	2
430	1
431	2
432	1
433	2
434	1
435	1
436	1
437	1
438	1
439	2
440	1
441	1
442	1
443	1
444	1
445	3
446	1
447	1
448	2
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	1
457	1
458	1
459	1
460	2
461	1
462	2
463	1
464	1
465	2
466	1
467	1
468	1
469	2
470	2
471	1
472	2
473	2
474	1
475	3
476	1
477	1
478	1
479	1
480	1
481	2
482	2
483	1
484	1
485	1
486	1
487	2
488	2
489	1
490	1
491	2
492	1
493	1
494	1
495	1
496	1
497	1
498	1
499	2
500	1
501	1
502	1
503	2
504	1
505	1
506	2
507	2
508	2
509	1
510	1
511	1
512	2
513	1
514	1
515	1
516	1
517	1
518	1
519	1
520	1
521	2
522	1
523	1
524	3
525	1
526	1
527	1
528	1
529	1
530	1
531	2
532	1
533	1
534	1
535	1
536	2
537	1
538	1
539	1
540	1
541	2
542	2
543	1
544	1
545	1
546	1
547	2
548	1
549	1
550	1
551	1
552	2
553	1
554	1
555	1
556	1
557	1
558	2
559	1
560	1
561	2
562	1
563	1
564	1
565	1
566	1
567	1
568	1
569	1
570	4
571	1
572	1
573	2
574	1
575	1
576	1
577	1
578	1
579	1
580	1
581	1
582	1
583	1
584	1
585	2
586	1
587	1
588	1
589	1
590	1
591	1
592	1
593	1
594	3
595	1
596	1
597	1
598	1
599	2
600	1
601	1
602	2
603	1
