1	1
2	1
3	1
4	2
5	2
6	1
7	1
8	1
9	3
10	5
11	1
12	2
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	2
21	1
22	1
23	2
24	1
25	1
26	2
27	1
28	1
29	1
30	1
31	1
32	2
33	1
34	2
35	1
36	3
37	1
38	3
39	4
40	1
41	1
42	1
43	1
44	1
45	1
46	2
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	4
57	2
58	1
59	4
60	1
61	2
62	1
63	2
64	2
65	1
66	3
67	2
68	1
69	1
70	2
71	1
72	2
73	1
74	1
75	1
76	1
77	2
78	1
79	2
80	1
81	2
82	1
83	1
84	1
85	1
86	2
87	1
88	1
89	1
90	1
91	2
92	1
93	1
94	1
95	2
96	1
97	1
98	1
99	2
100	2
101	3
102	1
103	1
104	1
105	1
106	1
107	1
108	2
109	1
110	1
111	1
112	2
113	2
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	3
124	2
125	1
126	2
127	3
128	1
129	2
130	1
131	1
132	1
133	1
134	1
135	2
136	2
137	1
138	2
139	1
140	2
141	2
142	3
143	1
144	1
145	1
146	3
147	1
148	2
149	1
150	1
151	3
152	1
153	1
154	1
155	3
156	1
157	2
158	1
159	1
160	1
161	1
162	1
163	1
164	2
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	2
173	1
174	2
175	1
176	2
177	2
178	1
179	1
180	3
181	1
182	1
183	2
184	1
185	1
186	1
187	2
188	1
189	2
190	1
191	1
192	1
193	1
194	2
195	4
196	1
197	1
198	1
199	1
200	3
201	2
202	2
203	1
204	1
205	2
206	1
207	1
208	2
209	3
210	2
211	1
212	2
213	1
214	1
215	1
216	1
217	1
218	1
219	3
220	1
221	1
222	2
223	1
224	1
225	1
226	1
227	1
228	1
229	2
230	1
231	1
232	2
233	1
234	2
235	3
236	1
237	2
238	1
239	2
240	2
241	2
242	1
243	1
244	2
245	1
246	3
247	2
248	1
249	1
250	1
251	3
252	1
253	1
254	1
255	1
256	1
257	1
258	2
259	1
260	1
261	2
262	2
263	1
264	1
265	1
266	3
267	1
268	3
269	1
270	1
271	2
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	2
280	1
281	1
282	2
283	1
284	3
285	1
286	1
287	1
288	1
289	1
290	1
291	2
292	1
293	1
294	2
295	3
296	2
297	1
298	1
299	2
300	1
301	2
302	1
303	2
304	1
305	1
306	1
307	2
308	1
309	1
310	1
311	1
312	1
313	1
314	2
315	2
316	2
317	2
318	2
319	2
320	1
321	1
322	1
323	1
324	1
325	1
326	3
327	2
328	3
329	1
330	1
331	1
332	1
333	1
334	1
335	2
336	1
337	1
338	1
339	1
340	3
341	2
342	2
343	1
344	2
345	1
346	2
347	1
348	2
349	1
350	4
351	2
352	1
353	1
354	2
355	1
356	2
357	1
358	1
359	1
360	1
361	2
362	2
363	1
364	1
365	1
366	2
367	1
368	1
369	1
370	1
371	2
372	2
373	1
374	1
375	2
376	2
377	4
378	1
379	1
380	1
381	3
382	1
383	1
384	1
385	3
386	1
387	1
388	1
389	3
390	1
391	1
392	1
393	1
394	1
395	1
396	1
397	1
398	2
399	1
400	1
401	1
402	2
403	1
404	3
405	1
406	1
407	1
408	2
409	2
410	1
411	1
412	1
413	1
414	1
415	1
416	1
417	2
418	4
419	1
420	3
421	1
422	1
423	3
424	1
425	1
426	2
427	1
428	1
429	1
430	2
431	2
432	3
433	2
434	1
435	3
436	1
437	1
438	1
439	1
440	1
441	1
442	1
443	3
444	2
445	1
446	1
447	3
448	3
449	1
450	1
451	2
452	1
453	1
454	1
455	1
456	1
457	2
458	1
459	1
460	2
461	1
462	1
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	2
471	2
472	3
473	1
474	1
475	1
476	2
477	1
478	1
479	3
480	1
481	1
482	1
483	1
484	1
485	1
486	2
487	2
488	2
489	1
490	1
491	2
492	1
493	1
494	2
495	2
496	2
497	2
498	2
499	2
500	1
501	1
502	4
503	2
504	3
505	1
506	3
507	1
508	2
509	1
510	1
511	1
512	1
513	1
514	1
515	2
516	2
517	4
518	2
519	1
520	1
521	3
522	1
523	1
524	1
525	1
526	1
527	1
528	1
529	2
530	1
531	1
532	1
533	1
534	1
535	2
536	1
537	1
538	2
539	2
540	1
541	2
542	1
543	1
544	1
545	1
546	3
547	1
548	2
549	1
550	1
551	1
552	1
553	1
554	1
555	1
556	1
557	2
558	2
559	2
560	1
561	1
562	1
563	2
564	1
565	2
566	1
567	1
568	2
569	1
570	1
571	1
572	1
573	1
574	1
575	1
576	2
577	1
578	2
579	1
580	1
581	1
582	1
583	1
584	3
585	1
586	1
587	2
588	5
589	1
590	3
591	1
592	1
593	2
594	1
595	3
596	1
597	1
598	1
599	1
600	1
601	1
602	1
603	1
